cycle,state,stage,answer,candidate_name,candidate_party,pct
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Iowa,general,Trump,Donald Trump,REP,47.0
2020,Iowa,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,Iowa,general,Hawkins,Howie Hawkins,GRE,1.0
2020,Maine,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,Maine,general,Trump,Donald Trump,REP,39.0
2020,Maine,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Maine,general,Hawkins,Howie Hawkins,GRE,1.0
2020,Maine,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,Maine,general,Trump,Donald Trump,REP,41.0
2020,South Carolina,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,South Carolina,general,Trump,Donald Trump,REP,47.0
2020,South Carolina,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,South Carolina,general,Hawkins,Howie Hawkins,GRE,1.0
2020,South Carolina,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,South Carolina,general,Trump,Donald Trump,REP,50.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,North Carolina,general,Trump,Donald Trump,REP,47.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.57
2020,,general,Trump,Donald Trump,REP,42.18
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.31
2020,,general,Trump,Donald Trump,REP,41.82
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.46
2020,,general,Trump,Donald Trump,REP,41.92
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,,general,Hawkins,Howie Hawkins,GRE,1.0
2020,Nebraska CD-2,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Nebraska CD-2,general,Trump,Donald Trump,REP,41.0
2020,Nebraska CD-2,general,Jorgensen,Jo Jorgensen,LIB,4.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,40.0
2020,Pennsylvania,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,,general,Hawkins,Howie Hawkins,GRE,2.0
2020,,general,West,Kanye West,IND,1.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,45.5
2020,,general,Trump,Donald Trump,REP,43.4
2020,,general,Jorgensen,Jo Jorgensen,LIB,4.5
2020,,general,Hawkins,Howie Hawkins,GRE,1.5
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.12
2020,,general,Trump,Donald Trump,REP,44.85
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.74
2020,,general,Trump,Donald Trump,REP,46.07
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,,general,Hawkins,Howie Hawkins,GRE,1.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,,general,Hawkins,Howie Hawkins,GRE,1.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,,general,Hawkins,Howie Hawkins,GRE,1.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Georgia,general,Trump,Donald Trump,REP,47.0
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Iowa,general,Trump,Donald Trump,REP,49.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,North Carolina,general,Trump,Donald Trump,REP,47.0
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Ohio,general,Trump,Donald Trump,REP,49.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Texas,general,Trump,Donald Trump,REP,49.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Georgia,general,Trump,Donald Trump,REP,47.0
2020,South Carolina,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,South Carolina,general,Trump,Donald Trump,REP,48.0
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Wisconsin,general,Trump,Donald Trump,REP,43.0
2020,Wisconsin,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Delaware,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,Delaware,general,Trump,Donald Trump,REP,33.0
2020,Delaware,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Delaware,general,Hawkins,Howie Hawkins,GRE,1.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.78
2020,,general,Trump,Donald Trump,REP,42.1
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.63
2020,,general,Trump,Donald Trump,REP,41.67
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.65
2020,,general,Trump,Donald Trump,REP,41.86
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Texas,general,Trump,Donald Trump,REP,48.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,48.9
2020,Pennsylvania,general,Trump,Donald Trump,REP,43.6
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,49.7
2020,Pennsylvania,general,Trump,Donald Trump,REP,44.7
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,0.0
2020,,general,Hawkins,Howie Hawkins,GRE,1.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.17
2020,,general,Trump,Donald Trump,REP,44.8
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.71
2020,,general,Trump,Donald Trump,REP,46.12
2020,,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,,general,Trump,Donald Trump,REP,30.0
2020,Illinois,general,Biden,Joseph R. Biden Jr.,DEM,52.9
2020,Illinois,general,Trump,Donald Trump,REP,39.8
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Wisconsin,general,Trump,Donald Trump,REP,46.0
2020,Wisconsin,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Florida,general,Trump,Donald Trump,REP,42.0
2020,Florida,general,Jorgensen,Jo Jorgensen,LIB,3.0
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Iowa,general,Trump,Donald Trump,REP,46.0
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Arizona,general,Trump,Donald Trump,REP,44.0
2020,Arizona,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,Arizona,general,Hawkins,Howie Hawkins,GRE,1.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,North Carolina,general,Trump,Donald Trump,REP,45.0
2020,North Carolina,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,North Carolina,general,Hawkins,Howie Hawkins,GRE,0.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,Michigan,general,Trump,Donald Trump,REP,42.0
2020,Michigan,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,Michigan,general,Hawkins,Howie Hawkins,GRE,0.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,Georgia,general,Trump,Donald Trump,REP,44.0
2020,Georgia,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Georgia,general,Hawkins,Howie Hawkins,GRE,1.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,45.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.73
2020,,general,Trump,Donald Trump,REP,42.13
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.44
2020,,general,Trump,Donald Trump,REP,41.95
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.49
2020,,general,Trump,Donald Trump,REP,42.12
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Nevada,general,Trump,Donald Trump,REP,48.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,New Hampshire,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,New Hampshire,general,Trump,Donald Trump,REP,42.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Florida,general,Trump,Donald Trump,REP,43.0
2020,Florida,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,Florida,general,Hawkins,Howie Hawkins,GRE,1.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,44.0
2020,Pennsylvania,general,Jorgensen,Jo Jorgensen,LIB,0.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.34
2020,,general,Trump,Donald Trump,REP,44.51
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.1
2020,,general,Trump,Donald Trump,REP,45.74
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Georgia,general,Trump,Donald Trump,REP,47.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,North Carolina,general,Trump,Donald Trump,REP,46.0
2020,South Carolina,general,Biden,Joseph R. Biden Jr.,DEM,42.0
2020,South Carolina,general,Trump,Donald Trump,REP,52.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,47.7
2020,Wisconsin,general,Trump,Donald Trump,REP,44.9
2020,Wisconsin,general,Jorgensen,Jo Jorgensen,LIB,2.5
2020,Virginia,general,Biden,Joseph R. Biden Jr.,DEM,51.5
2020,Virginia,general,Trump,Donald Trump,REP,41.4
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,,general,Hawkins,Howie Hawkins,GRE,1.0
2020,,general,West,Kanye West,IND,1.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,North Carolina,general,Trump,Donald Trump,REP,47.0
2020,North Carolina,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,North Carolina,general,Hawkins,Howie Hawkins,GRE,1.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,North Carolina,general,Trump,Donald Trump,REP,49.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Texas,general,Trump,Donald Trump,REP,49.0
2020,Texas,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Texas,general,Hawkins,Howie Hawkins,GRE,1.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Texas,general,Trump,Donald Trump,REP,50.0
2020,New Hampshire,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,New Hampshire,general,Trump,Donald Trump,REP,44.0
2020,New Hampshire,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,New Hampshire,general,Hawkins,Howie Hawkins,GRE,2.0
2020,New Hampshire,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,New Hampshire,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.67
2020,,general,Trump,Donald Trump,REP,42.08
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.4
2020,,general,Trump,Donald Trump,REP,41.96
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.62
2020,,general,Trump,Donald Trump,REP,41.9
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Nevada,general,Trump,Donald Trump,REP,41.0
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Ohio,general,Trump,Donald Trump,REP,50.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,,general,Hawkins,Howie Hawkins,GRE,1.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,48.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.43
2020,,general,Trump,Donald Trump,REP,44.32
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.37
2020,,general,Trump,Donald Trump,REP,45.27
2020,,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,4.0
2020,,general,Hawkins,Howie Hawkins,GRE,3.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,5.0
2020,,general,Hawkins,Howie Hawkins,GRE,3.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,Minnesota,general,Biden,Joseph R. Biden Jr.,DEM,46.6
2020,Minnesota,general,Trump,Donald Trump,REP,40.2
2020,Minnesota,general,De La Fuente,Roque De La Fuente,OTH,0.8
2020,Minnesota,general,Hawkins,Howie Hawkins,GRE,0.4
2020,Minnesota,general,West,Kanye West,IND,0.8
2020,Minnesota,general,Pierce,Brock Pierce,IND,0.2
2020,Minnesota,general,La Riva,Gloria La Riva,PSL,0.0
2020,Minnesota,general,Kennedy,Alyson Kennedy,SWP,0.0
2020,Minnesota,general,Jorgensen,Jo Jorgensen,LIB,2.4
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,Wisconsin,general,Trump,Donald Trump,REP,44.0
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Wisconsin,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.68
2020,,general,Trump,Donald Trump,REP,41.9
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.21
2020,,general,Trump,Donald Trump,REP,41.79
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.42
2020,,general,Trump,Donald Trump,REP,41.84
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.62
2020,,general,Trump,Donald Trump,REP,46.58
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,,general,Hawkins,Howie Hawkins,GRE,1.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,Minnesota,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Minnesota,general,Trump,Donald Trump,REP,42.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.56
2020,,general,Trump,Donald Trump,REP,44.33
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.45
2020,,general,Trump,Donald Trump,REP,45.24
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Nevada,general,Trump,Donald Trump,REP,41.0
2020,Nevada,general,Jorgensen,Jo Jorgensen,LIB,3.0
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Nevada,general,Trump,Donald Trump,REP,40.0
2020,Nevada,general,Jorgensen,Jo Jorgensen,LIB,3.0
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Ohio,general,Trump,Donald Trump,REP,45.0
2020,Ohio,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,Ohio,general,Hawkins,Howie Hawkins,GRE,1.0
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Ohio,general,Trump,Donald Trump,REP,44.0
2020,Ohio,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,Ohio,general,Hawkins,Howie Hawkins,GRE,2.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,44.0
2020,Pennsylvania,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,43.0
2020,Pennsylvania,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Alaska,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Alaska,general,Trump,Donald Trump,REP,47.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Michigan,general,Trump,Donald Trump,REP,43.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Michigan,general,Trump,Donald Trump,REP,44.0
2020,Maine,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Maine,general,Trump,Donald Trump,REP,39.0
2020,Maine CD-1,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,Maine CD-1,general,Trump,Donald Trump,REP,36.0
2020,Maine CD-2,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Maine CD-2,general,Trump,Donald Trump,REP,43.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Michigan,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,,general,Trump,Donald Trump,REP,35.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.33
2020,,general,Trump,Donald Trump,REP,42.05
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.97
2020,,general,Trump,Donald Trump,REP,41.89
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.14
2020,,general,Trump,Donald Trump,REP,42.04
2020,,general,Biden,Joseph R. Biden Jr.,DEM,55.65
2020,,general,Trump,Donald Trump,REP,41.43
2020,,general,Biden,Joseph R. Biden Jr.,DEM,55.36
2020,,general,Trump,Donald Trump,REP,42.02
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,49.7
2020,Florida,general,Trump,Donald Trump,REP,46.5
2020,,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Michigan,general,Trump,Donald Trump,REP,46.7
2020,Michigan,general,Jorgensen,Jo Jorgensen,LIB,2.1
2020,Michigan,general,Hawkins,Howie Hawkins,GRE,0.8
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.29
2020,,general,Trump,Donald Trump,REP,44.69
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.68
2020,,general,Trump,Donald Trump,REP,44.96
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Iowa,general,Trump,Donald Trump,REP,50.0
2020,Iowa,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Iowa,general,Hawkins,Howie Hawkins,GRE,0.0
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Iowa,general,Trump,Donald Trump,REP,49.0
2020,Iowa,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Iowa,general,Trump,Donald Trump,REP,49.0
2020,Iowa,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,45.7
2020,North Carolina,general,Trump,Donald Trump,REP,45.4
2020,North Carolina,general,Blankenship,Don Blankenship,CON,1.0
2020,North Carolina,general,Hawkins,Howie Hawkins,GRE,0.3
2020,North Carolina,general,Jorgensen,Jo Jorgensen,LIB,1.6
2020,,general,Biden,Joseph R. Biden Jr.,DEM,48.03
2020,,general,Trump,Donald Trump,REP,47.02
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,Iowa,general,Trump,Donald Trump,REP,42.0
2020,Iowa,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Iowa,general,Hawkins,Howie Hawkins,GRE,0.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Texas,general,Trump,Donald Trump,REP,46.0
2020,Texas,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,Texas,general,Hawkins,Howie Hawkins,GRE,1.0
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,Arizona,general,Trump,Donald Trump,REP,46.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Florida,general,Trump,Donald Trump,REP,43.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,Texas,general,Trump,Donald Trump,REP,46.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,53.2
2020,,general,Trump,Donald Trump,REP,41.9
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.43
2020,,general,Trump,Donald Trump,REP,41.94
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.23
2020,,general,Trump,Donald Trump,REP,41.89
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.16
2020,,general,Trump,Donald Trump,REP,42.11
2020,,general,Biden,Joseph R. Biden Jr.,DEM,57.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,57.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,44.9
2020,Ohio,general,Trump,Donald Trump,REP,44.3
2020,Ohio,general,Hawkins,Howie Hawkins,GRE,0.4
2020,Ohio,general,Jorgensen,Jo Jorgensen,LIB,1.9
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,49.9
2020,Michigan,general,Trump,Donald Trump,REP,41.9
2020,Michigan,general,Hawkins,Howie Hawkins,GRE,0.2
2020,Michigan,general,Jorgensen,Jo Jorgensen,LIB,0.8
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,47.3
2020,Pennsylvania,general,Trump,Donald Trump,REP,44.6
2020,Pennsylvania,general,Hawkins,Howie Hawkins,GRE,0.2
2020,Pennsylvania,general,Jorgensen,Jo Jorgensen,LIB,1.7
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,50.3
2020,Wisconsin,general,Trump,Donald Trump,REP,41.0
2020,Wisconsin,general,Hawkins,Howie Hawkins,GRE,0.2
2020,Wisconsin,general,Jorgensen,Jo Jorgensen,LIB,1.6
2020,,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,California,general,Biden,Joseph R. Biden Jr.,DEM,62.0
2020,California,general,Trump,Donald Trump,REP,28.0
2020,California,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,California,general,Hawkins,Howie Hawkins,GRE,1.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.62
2020,,general,Trump,Donald Trump,REP,45.61
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.45
2020,,general,Trump,Donald Trump,REP,46.45
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,48.1
2020,Pennsylvania,general,Trump,Donald Trump,REP,45.9
2020,Pennsylvania,general,Jorgensen,Jo Jorgensen,LIB,1.3
2020,Pennsylvania,general,Hawkins,Howie Hawkins,GRE,1.1
2020,,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Georgia,general,Trump,Donald Trump,REP,47.0
2020,Georgia,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Georgia,general,Trump,Donald Trump,REP,48.0
2020,Georgia,general,Jorgensen,Jo Jorgensen,LIB,2.0
